ORIS Code,Fuel,FuelSimplified,Category,Generation,CarbonDioxide,AnnualCapacity,CapFactor,Lat,Lon,Name,State,popup,,,,,,,,Fuel Category,Simplification,https://www.eia.gov/survey/form/eia_860/instructions.pdf,
6823,BIT,Coal,COALST,3093436,3350517.43,4962432.6,0.623370885,37.45,-87.08,D B Wilson,Kentucky,Plant Name =  D B Wilson  Fuel Type =  BIT  CPP Category =  COALST,,,,,,,,,,,
6824,DFO,Petroleum,EXCLUDE,962,1178.98,536479.2,0.001793173,44.91,-93.82,St Bonifacius,Minnesota,Plant Name =  St Bonifacius  Fuel Type =  DFO  CPP Category =  EXCLUDE,,,,,,,,,,,
7012,WAT,Hydro,EXCLUDE,55217,0,70128,0.787374515,43.47,-112.06,Lower No 1,Idaho,Plant Name =  Lower No 1  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7013,NG,Natural Gas,OGST,10134,7177.3,246324.6,0.041140836,37.24,-96.96,East 12th Street,Kansas,Plant Name =  East 12th Street  Fuel Type =  NG  CPP Category =  OGST,,,,,,,,,,,
7015,WAT,Hydro,EXCLUDE,4021,0,13149,0.305802723,39.54,-111.42,Unit 4,Utah,Plant Name =  Unit 4  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7030,LIG,Coal,COALST,1513736,1726974.5,8320687.2,0.181924397,31.09,-96.7,Twin Oaks Power One,Texas,Plant Name =  Twin Oaks Power One  Fuel Type =  LIG  CPP Category =  COALST,,,,,,,,,,,
7032,NG,Natural Gas,EXCLUDE,69423.99,54278.31,3573898.2,0.019425285,37.16,-76.69,Gravel Neck,Virginia,Plant Name =  Gravel Neck  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7034,WAT,Hydro,EXCLUDE,14091,0,57855.6,0.243554643,41.74,-111.78,Hydro II,Utah,Plant Name =  Hydro II  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7040,WAT,Hydro,EXCLUDE,73866.99,0,284018.4,0.260078185,35.35,-94.29,Ellis,Arkansas,Plant Name =  Ellis  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7042,WAT,Hydro,EXCLUDE,3477,0,10519.2,0.330538444,60.61,-145.68,Humpback Creek,Alaska,Plant Name =  Humpback Creek  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7051,WAT,Hydro,EXCLUDE,2792,0,8766,0.318503308,44.31,-72.58,Wrightsville Hydro Plant,Vermont,Plant Name =  Wrightsville Hydro Plant  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7056,WAT,Hydro,EXCLUDE,22485,0,77140.8,0.291479995,44.36,-72.82,Bolton Falls,Vermont,Plant Name =  Bolton Falls  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7063,NG,Natural Gas,EXCLUDE,173919,136388.11,6872544,0.025306349,31.25,-88.03,McIntosh,Alabama,Plant Name =  McIntosh  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7063,NG,Natural Gas,EXCLUDE,19941.04,136388.11,6872544,0.002901551,32.36,-81.17,McIntosh,Georgia,Plant Name =  McIntosh  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7066,WAT,Hydro,EXCLUDE,12171,0,31557.6,0.385675717,39.47,-120.1,Stampede,California,Plant Name =  Stampede  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7072,WAT,Hydro,EXCLUDE,60003,0,286648.2,0.209326275,34.31,-117.32,Mojave Siphon,California,Plant Name =  Mojave Siphon  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7079,WAT,Hydro,EXCLUDE,114888,0,144639,0.794308589,42.77,-114.91,Upper Salmon B,Idaho,Plant Name =  Upper Salmon B  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7082,NG,Natural Gas,NGCC,3447483,1458838.99,6530670,0.527891166,36.43,-114.9,Harry Allen,Nevada,Plant Name =  Harry Allen  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7097,SUB,Coal,COALST,9332089,10050753.08,12658104,0.737242244,29.31,-98.32,J K Spruce,Texas,Plant Name =  J K Spruce  Fuel Type =  SUB  CPP Category =  COALST,,,,,,,,,,,
7113,WAT,Hydro,EXCLUDE,23043,0,57855.6,0.398284695,47.16,-119.9,PEC Headworks,Washington,Plant Name =  PEC Headworks  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7115,WAT,Hydro,EXCLUDE,8509,0,38570.4,0.220609587,46.56,-87.57,Hoist,Michigan,Plant Name =  Hoist  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7116,WAT,Hydro,EXCLUDE,23774,0,70128,0.33900867,46.57,-87.48,McClure,Michigan,Plant Name =  McClure  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7116,DFO,Petroleum,EXCLUDE,3895,5583.48,70128,0.055541296,37.63,-120.93,McClure,California,Plant Name =  McClure  Fuel Type =  DFO  CPP Category =  EXCLUDE,,,,,,,,,,,
7118,WAT,Hydro,EXCLUDE,40503,0,17532,1,43.5,-70.45,Cataract,Maine,Plant Name =  Cataract  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7127,WAT,Hydro,EXCLUDE,38148,0,112204.8,0.339985455,47.39,-123.61,Wynoochee,Washington,Plant Name =  Wynoochee  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7128,WAT,Hydro,EXCLUDE,87901,0,190222.2,0.462096432,40.43,-78,William F Matson Generating Station,Pennsylvania,Plant Name =  William F Matson Generating Station  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7129,WAT,Hydro,EXCLUDE,21010,0,29804.4,0.704929474,39.53,-121.55,Thermalito Diverson Dam,California,Plant Name =  Thermalito Diverson Dam  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7130,RFO,Petroleum,EXCLUDE,74369,89162.24,342750.6,0.216977009,19.63,-155.03,Puna,Hawaii,Plant Name =  Puna  Fuel Type =  RFO  CPP Category =  EXCLUDE,,,,,,,,,,,
7131,NG,Natural Gas,EXCLUDE,92368,54495.41,184086,0.501765479,33.59,-101.89,Brandon Station,Texas,Plant Name =  Brandon Station  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7132,WAT,Hydro,EXCLUDE,5435,0,15778.8,0.344449515,41.25,-111.85,Pine View Dam,Utah,Plant Name =  Pine View Dam  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7135,WAT,Hydro,EXCLUDE,85275,0,284018.4,0.300244632,35.13,-92.79,Whillock,Arkansas,Plant Name =  Whillock  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7137,NG,Natural Gas,EXCLUDE,1662,4793.92,417261.6,0.003983113,41.75,-92.75,Grinnell,Iowa,Plant Name =  Grinnell  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7138,NG,Natural Gas,EXCLUDE,1765.96,1771.8,673228.8,0.00262312,39.82,-74.21,Forked River,New Jersey,Plant Name =  Forked River  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7145,NG,Natural Gas,EXCLUDE,30263.99,26101.65,1576126.8,0.019201494,41.56,-93.52,Pleasant Hill,Iowa,Plant Name =  Pleasant Hill  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7146,DFO,Petroleum,EXCLUDE,53277.99,59539.02,2090691,0.025483436,40.96,-72.88,Wading River,New York,Plant Name =  Wading River  Fuel Type =  DFO  CPP Category =  EXCLUDE,,,,,,,,,,,
7147,WAT,Hydro,EXCLUDE,7392.99,0,26298,0.28112366,34.09,-117.04,Mill Creek 3,California,Plant Name =  Mill Creek 3  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7151,WAT,Hydro,EXCLUDE,8651,0,43830,0.197376226,39.59,-122.53,Stony Gorge,California,Plant Name =  Stony Gorge  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7153,NG,Natural Gas,NGCC,5179269.98,2536173.1,10457838,0.495252458,39.74,-75.51,Hay Road,Delaware,Plant Name =  Hay Road  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7155,DFO,Petroleum,EXCLUDE,900,1967.61,790693.2,0.001138242,43.25,-93.21,Lime Creek,Iowa,Plant Name =  Lime Creek  Fuel Type =  DFO  CPP Category =  EXCLUDE,,,,,,,,,,,
7158,NG,Natural Gas,EXCLUDE,11761.98,19006.66,4291833.6,0.002740549,39.45,-84.46,Woodsdale,Ohio,Plant Name =  Woodsdale  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7159,NG,Natural Gas,EXCLUDE,79821,66648.18,3345105.6,0.023862027,43.17,-88.69,Concord,Wisconsin,Plant Name =  Concord  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7164,WAT,Hydro,EXCLUDE,49810,0,350640,0.142054529,33.84,-112.27,Waddell,Arizona,Plant Name =  Waddell  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7166,WAT,Hydro,EXCLUDE,96260,0,397976.4,0.241873639,34.8,-92.36,Murray,Arkansas,Plant Name =  Murray  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7168,WAT,Hydro,EXCLUDE,5452,0,8766,0.621948437,55.12,-131.55,Chester Lake,Alaska,Plant Name =  Chester Lake  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7173,NG,Natural Gas,EXCLUDE,49580,44270.01,177949.8,0.278617902,71.29,-156.78,Barrow,Alaska,Plant Name =  Barrow  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7179,WAT,Hydro,EXCLUDE,76809,0,170937,0.449340985,34.17,-114.28,Headgate Rock,Arizona,Plant Name =  Headgate Rock  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7189,WAT,Hydro,EXCLUDE,26267,0,30681,0.85613246,40.6,-122.54,Whiskeytown,California,Plant Name =  Whiskeytown  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7190,WAT,Hydro,EXCLUDE,175182,0,521577,0.335869872,42.53,-114.04,Milner Hydro,Idaho,Plant Name =  Milner Hydro  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7191,WAT,Hydro,EXCLUDE,2156,0,20161.8,0.106934897,33.99,-83.5,Tallassee Hydro Project,Georgia,Plant Name =  Tallassee Hydro Project  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7200,WAT,Hydro,EXCLUDE,30770,0,70128,0.438769108,30.8,-94.18,Robert D Willis,Texas,Plant Name =  Robert D Willis  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7203,NG,Natural Gas,EXCLUDE,18941,18891.03,3345105.6,0.005662303,43.74,-88.5,South Fond Du Lac,Wisconsin,Plant Name =  South Fond Du Lac  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7210,BIT,Coal,COALST,1988813,1846265.94,3658051.8,0.543680929,33.36,-81.03,Cope,South Carolina,Plant Name =  Cope  Fuel Type =  BIT  CPP Category =  COALST,,,,,,,,,,,
7212,NG,Natural Gas,EXCLUDE,113774,84623.9,3229394.4,0.035230754,37.5,-77.37,Darbytown,Virginia,Plant Name =  Darbytown  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7213,BIT,Coal,COALST,4400124,4897874.92,7433568,0.591926246,36.87,-78.7,Clover,Virginia,Plant Name =  Clover  Fuel Type =  BIT  CPP Category =  COALST,,,,,,,,,,,
7229,WAT,Hydro,EXCLUDE,10054,0,53472.6,0.188021529,39.81,-122.33,Black Butte,California,Plant Name =  Black Butte  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7231,NG,Natural Gas,EXCLUDE,1008,879,566283.6,0.001780027,37.4,-121.97,Gianera,California,Plant Name =  Gianera  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7232,NG,Natural Gas,EXCLUDE,43805,21555.94,68374.8,0.640660009,37.36,-121.94,Santa Clara Cogen,California,Plant Name =  Santa Clara Cogen  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7233,WAT,Hydro,EXCLUDE,90118,0,241941.6,0.372478317,38.97,-104.9,Tesla,Colorado,Plant Name =  Tesla  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7237,NG,Natural Gas,EXCLUDE,112730,82924.81,3556366.2,0.031698086,43.6,-96.64,Angus Anson,South Dakota,Plant Name =  Angus Anson  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7238,NG,Natural Gas,NGCC,2230219.75,1196298.22,6447393,0.345910316,28.28,-81.53,Cane Island,Florida,Plant Name =  Cane Island  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7242,BIT,Coal,COALST,2298884.85,2197266.29,25318837.8,0.090797408,27.73,-81.99,Polk,Florida,Plant Name =  Polk  Fuel Type =  BIT  CPP Category =  COALST,,,,,,,,,,,
7246,WAT,Hydro,EXCLUDE,273561.99,0,899391.6,0.304163381,33.99,-91.32,Dam 2,Arkansas,Plant Name =  Dam 2  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7250,DFO,Petroleum,EXCLUDE,514.39,950.87,317329.2,0.001620998,58.39,-134.64,Auke Bay,Alaska,Plant Name =  Auke Bay  Fuel Type =  DFO  CPP Category =  EXCLUDE,,,,,,,,,,,
7259,WAT,Hydro,EXCLUDE,6314,0,8766,0.720282911,46.78,-122.72,Skookumchuck,Washington,Plant Name =  Skookumchuck  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7266,NG,Natural Gas,NGCC,466062,196955.66,1744434,0.267170899,37.65,-121.02,Woodland,California,Plant Name =  Woodland  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7268,NG,Natural Gas,EXCLUDE,49989,32502.36,1417462.2,0.035266549,42.76,-86.09,491 E 48th Street,Michigan,Plant Name =  491 E 48th Street  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7270,NG,Natural Gas,EXCLUDE,124707,100982.71,3345105.6,0.037280437,42.67,-88.01,Paris,Wisconsin,Plant Name =  Paris  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7277,NG,Natural Gas,EXCLUDE,28506.08,27453.41,15372057.6,0.001854409,35.43,-81.03,Lincoln Combustion,North Carolina,Plant Name =  Lincoln Combustion  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7279,WAT,Hydro,EXCLUDE,1768,0,45583.2,0.038786219,40.15,-83.13,O'Shaughnessy Hydro,Ohio,Plant Name =  O'Shaughnessy Hydro  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7281,NG,Natural Gas,EXCLUDE,1306,1304.24,343627.2,0.00380063,38.81,-91.9,Gardner Energy Center,Kansas,Plant Name =  Gardner Energy Center  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7283,NG,Natural Gas,EXCLUDE,6256,5116.28,121847.4,0.051342909,36.02,-90.51,Paragould Turbine,Arkansas,Plant Name =  Paragould Turbine  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7288,NG,Natural Gas,EXCLUDE,30756,23404.29,988804.8,0.031104218,39.45,-75.06,Sherman Avenue,New Jersey,Plant Name =  Sherman Avenue  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7294,NG,Natural Gas,NGCC,406612,207928.71,613620,0.662644633,28.43,-81.58,Central Energy Plant,Florida,Plant Name =  Central Energy Plant  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7296,NG,Natural Gas,NGCC,1937705,865816.99,6052923,0.320127152,37.07,-94.61,State Line Combined Cycle,Missouri,Plant Name =  State Line Combined Cycle  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7302,NG,Natural Gas,NGCC,12998510,5403493.57,28897119,0.449820274,27.79,-81.87,Hines Energy Complex,Florida,Plant Name =  Hines Energy Complex  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7307,NG,Natural Gas,NGCC,74902.4,34094.16,1605054.6,0.046666574,40.51,-122.42,Redding Power,California,Plant Name =  Redding Power  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7314,NG,Natural Gas,NGCC,1222833,585673.11,1437624,0.850593062,40.82,-73.06,Richard M Flynn,New York,Plant Name =  Richard M Flynn  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7315,NG,Natural Gas,EXCLUDE,135367.01,87513.65,1959201,0.069092967,37.57,-120.99,Almond Power Plant,California,Plant Name =  Almond Power Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7317,WAT,Hydro,EXCLUDE,65982.99,0,157788,0.418174956,44.51,-109.17,Buffalo Bill,Wyoming,Plant Name =  Buffalo Bill  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7318,NG,Natural Gas,EXCLUDE,714,692.72,395346.6,0.00180601,39.15,-75.55,Van Sant Station,Delaware,Plant Name =  Van Sant Station  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7325,NG,Natural Gas,EXCLUDE,906994,756826.46,1546322.4,0.586549092,29.69,-95.04,San Jacinto Steam Electric Station,Texas,Plant Name =  San Jacinto Steam Electric Station  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7335,NG,Natural Gas,EXCLUDE,3861,3085.33,725824.8,0.005319466,39.84,-84.97,Richmond,Indiana,Plant Name =  Richmond  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7336,NG,Natural Gas,EXCLUDE,18318.99,14350.28,1478824.2,0.012387537,40.05,-85.74,Anderson,Indiana,Plant Name =  Anderson  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7338,WAT,Hydro,EXCLUDE,30583,0,192852,0.158582747,39.89,-121.28,Grizzly,California,Plant Name =  Grizzly  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7339,NG,Natural Gas,EXCLUDE,1460,1250,175320,0.008327629,37.27,-97.35,Wellington 2,Kansas,Plant Name =  Wellington 2  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7343,SUB,Coal,COALST,4335091,4693780.63,5610240,0.772710437,42.3,-96.36,George Neal South,Iowa,Plant Name =  George Neal South  Fuel Type =  SUB  CPP Category =  COALST,,,,,,,,,,,
7345,NG,Natural Gas,EXCLUDE,361306,207773.74,376938,0.958528989,29.64,-82.35,University of Florida,Florida,Plant Name =  University of Florida  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7348,NG,Natural Gas,EXCLUDE,1796,2128.33,1611190.8,0.001114703,32.58,-83.58,Robins,Georgia,Plant Name =  Robins  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7350,NG,Natural Gas,NGCC,1127834,490066.68,2334385.8,0.483139505,45.85,-119.67,Coyote Springs,Oregon,Plant Name =  Coyote Springs  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7366,WND,Wind,EXCLUDE,14454,0,80647.2,0.179225069,44.61,-87.56,Lincoln Turbines,Wisconsin,Plant Name =  Lincoln Turbines  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
7367,WAT,Hydro,EXCLUDE,397373,0,1104516,0.359771158,59.78,-150.94,Bradley Lake,Alaska,Plant Name =  Bradley Lake  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7368,GEO,Geothermal,EXCLUDE,458243,0,964260,0.475227636,38.75,-122.72,Geothermal 1,California,Plant Name =  Geothermal 1  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
7369,GEO,Geothermal,EXCLUDE,416598,0,964260,0.432039077,38.75,-122.71,Geothermal 2,California,Plant Name =  Geothermal 2  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
7372,WAT,Hydro,EXCLUDE,4826,0,10519.2,0.458780135,37.58,-108.57,McPhee,Colorado,Plant Name =  McPhee  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7373,WAT,Hydro,EXCLUDE,16242,0,99932.4,0.16252987,37.43,-108.57,Towaoc,Colorado,Plant Name =  Towaoc  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7380,NG,Natural Gas,NGCC,2795431.96,1336519.88,12728232,0.219624529,27.64,-81.96,Midulla Generating Station,Florida,Plant Name =  Midulla Generating Station  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7381,WND,Wind,EXCLUDE,12172,0,52596,0.231424443,42.86,-72.96,Searsburg Wind Turbine,Vermont,Plant Name =  Searsburg Wind Turbine  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
7425,NG,Natural Gas,EXCLUDE,7621,6244.9,1214967.6,0.006272595,39.82,-89.59,Interstate,Illinois,Plant Name =  Interstate  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7427,WAT,Hydro,EXCLUDE,305267,0,613620,0.497485414,46.47,-122.11,Cowlitz Falls,Washington,Plant Name =  Cowlitz Falls  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7431,WAT,Hydro,EXCLUDE,38221,0,56979,0.670790993,45.61,-121.14,Dalles Dam North Fishway Project,Oregon,Plant Name =  Dalles Dam North Fishway Project  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7432,WAT,Hydro,EXCLUDE,77315,0,73634.4,1,35.82,-81.19,Oxford,North Carolina,Plant Name =  Oxford  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7436,WAT,Hydro,EXCLUDE,148970,0,262980,0.566468933,42.77,-72.51,Vernon,Vermont,Plant Name =  Vernon  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7449,NG,Natural Gas,EXCLUDE,2248,1181.86,438300,0.005128907,38.09,-121.39,Combustion Turbine Project No 2,California,Plant Name =  Combustion Turbine Project No 2  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7450,NG,Natural Gas,EXCLUDE,757,716.7,480376.8,0.001575846,37.79,-122.29,Alameda,California,Plant Name =  Alameda  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7451,NG,Natural Gas,EXCLUDE,249,223.78,240188.4,0.001036686,38.15,-121.3,Lodi,California,Plant Name =  Lodi  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7452,NG,Natural Gas,EXCLUDE,1600,1441.58,480376.8,0.003330719,38.81,-121.32,Roseville,California,Plant Name =  Roseville  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7456,NG,Natural Gas,EXCLUDE,6943,4681.97,1458662.4,0.00475984,47.8,-116.87,Rathdrum,Idaho,Plant Name =  Rathdrum  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7458,WAT,Hydro,EXCLUDE,12874,0,43830,0.293725759,39.36,-106.82,Ruedi,Colorado,Plant Name =  Ruedi  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7474,WAT,Hydro,EXCLUDE,6463,0,19285.2,0.335127455,41.79,-89.68,Upper Sterling,Illinois,Plant Name =  Upper Sterling  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7489,WAT,Hydro,EXCLUDE,1603,0,30681,0.052247319,39.2,-123.19,Lake Mendocino,California,Plant Name =  Lake Mendocino  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7493,WAT,Hydro,EXCLUDE,24510,0,22791.6,1,55.06,-162.31,King Cove,Alaska,Plant Name =  King Cove  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7501,WND,Wind,EXCLUDE,3988,0,28927.8,0.137860466,42.48,-71.9,Princeton Wind Farm,Massachusetts,Plant Name =  Princeton Wind Farm  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
7504,SUB,Coal,COALST,585299,790343.2,1051920,0.556410183,44.29,-105.38,Neil Simpson II,Wyoming,Plant Name =  Neil Simpson II  Fuel Type =  SUB  CPP Category =  COALST,,,,,,,,,,,
7507,WAT,Hydro,EXCLUDE,2396,0,17532,0.136664385,39.53,-121.1,Deadwood Creek,California,Plant Name =  Deadwood Creek  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7508,WAT,Hydro,EXCLUDE,58848,0,105192,0.559434178,45.08,-121.89,Stone Creek,Oregon,Plant Name =  Stone Creek  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7511,WAT,Hydro,EXCLUDE,77442,0,87660,0.883436003,45.94,-119.3,McNary Dam Fish Attraction Project,Washington,Plant Name =  McNary Dam Fish Attraction Project  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7512,NG,Natural Gas,NGCC,1853358,771178.85,4821300,0.384410429,29.26,-98.38,Arthur Von Rosenberg,Texas,Plant Name =  Arthur Von Rosenberg  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7513,WDS,Biomass,EXCLUDE,268451,316279.56,328725,0.816643091,46.77,-67.85,ReEnergy Fort Fairfield,Maine,Plant Name =  ReEnergy Fort Fairfield  Fuel Type =  WDS  CPP Category =  EXCLUDE,,,,,,,,,,,
7515,NG,Natural Gas,EXCLUDE,4823,3609.39,1013349.6,0.004759463,38.39,-97.61,McPherson 3,Kansas,Plant Name =  McPherson 3  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7526,WND,Wind,EXCLUDE,514745.01,0,2000401.2,0.257320886,38.12,-121.87,Solano Wind,California,Plant Name =  Solano Wind  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
7527,NG,Natural Gas,NGCC,388073,222978.19,1100133,0.352750986,38.45,-121.46,Carson Ice-Gen Project,California,Plant Name =  Carson Ice-Gen Project  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7538,NG,Natural Gas,EXCLUDE,809079,557782.26,9283194,0.08715524,35.38,-78.1,Wayne County,North Carolina,Plant Name =  Wayne County  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
7541,WAT,Hydro,EXCLUDE,17800,0,39447,0.45123837,44.51,-109.13,Spirit Mountain,Wyoming,Plant Name =  Spirit Mountain  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7545,WAT,Hydro,EXCLUDE,55179,0,324342,0.170125978,36.7,-96.93,Kaw Hydro,Oklahoma,Plant Name =  Kaw Hydro  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
7546,NG,Natural Gas,NGCC,64793,36973.08,1177273.8,0.055036475,36.72,-97.09,Ponca City,Oklahoma,Plant Name =  Ponca City  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
7548,WAT,Hydro,EXCLUDE,2835,0,18408.6,0.154004107,41.3,-111.59,Causey,Utah,Plant Name =  Causey  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
