YEAR,EIA Plant Id,Plant Name,Plant State,Sector,Sector Name,North American Industiral Classification System (NAICS) Code,"Combined Heat And Power Status (Y = Chp, N= Non-Chp)",Reporting Frequency (Annual Or Monthly),Nameplate Capacity (MW),Annual capacity (actual/nameplate)
2012,56148,Ft. Pierre,SD,1,Electric Utility,22,N,A,6,0.00
2012,56149,Seven Mile Creek LFG,WI,1,Electric Utility,22,N,A,4,0.18
2012,56150,McIntosh Combined Cycle Facility,GA,1,Electric Utility,22,N,M,1376.6,0.62
2012,56151,South Harper,MO,1,Electric Utility,22,N,M,351,0.05
2012,56152,Freeport Energy Center,TX,7,Industrial NAICS Cogen,325,Y,M,260,0.58
2012,56153,Viking Wind Partners,MN,2,NAICS-22 Non-Cogen,22,N,A,12,0.39
2012,56160,"Mendota Hills, LLC",IL,2,NAICS-22 Non-Cogen,22,N,M,50.4,0.22
2012,56162,Ainsworth Wind,NE,1,Electric Utility,22,N,M,59.4,0.33
2012,56163,Kennecott Power Plant,UT,7,Industrial NAICS Cogen,331,Y,M,220.2,0.32
2012,56164,Faribault Energy Park,MN,1,Electric Utility,22,N,M,334.5,0.25
2012,56166,Sheboygan Falls,WI,1,Electric Utility,22,N,M,346.8,0.03
2012,56167,Colton Plant,CA,2,NAICS-22 Non-Cogen,22,N,A,1.3,0.63
2012,56169,NEO Freehold Gen LLC,NJ,3,NAICS-22 Cogen,22,Y,A,2.2,0.49
2012,56170,Mid Valley Plant,CA,2,NAICS-22 Non-Cogen,22,N,A,2.6,0.62
2012,56171,Milliken Plant,CA,2,NAICS-22 Non-Cogen,22,N,A,2.2,0.60
2012,56172,Flying Cloud Power Partners LLC,IA,2,NAICS-22 Non-Cogen,22,N,A,43.5,0.39
2012,56173,Colorado Green Holdings LLC,CO,2,NAICS-22 Non-Cogen,22,N,M,162,0.37
2012,56174,Moraine Wind LLC,MN,2,NAICS-22 Non-Cogen,22,N,M,51,0.36
2012,56176,BNWRD,IL,1,Electric Utility,22,N,A,2,0.00
2012,56177,Nebo Power Station,UT,2,NAICS-22 Non-Cogen,22,N,A,140,0.35
2012,56181,Genoa Diesel Generating Station,OH,1,Electric Utility,22,N,A,6,0.00
2012,56182,Columbia Flooring Melbourne,AR,7,Industrial NAICS Cogen,321,Y,A,2,0.04
2012,56184,Red Bluff,CA,2,NAICS-22 Non-Cogen,22,N,A,46.4,0.06
2012,56185,Chowchilla II,CA,2,NAICS-22 Non-Cogen,22,N,A,49.6,0.11
2012,56188,Pinelawn Power LLC,NY,2,NAICS-22 Non-Cogen,22,N,A,82,0.45
2012,56189,"Waterside Power, LLC",CT,2,NAICS-22 Non-Cogen,22,N,A,69.6,0.00
2012,56190,Central Michigan University,MI,5,Commercial NAICS Cogen,611,Y,A,4.8,0.37
2012,56191,Colville Indian Plywood & Veneer,WA,6,Industrial NAICS Non-Cogen,321,N,A,15.7,0.00
2012,56192,Georgia-Pacific Wauna Mill,OR,7,Industrial NAICS Cogen,322122,Y,A,36,0.49
2012,56194,Dike City Power Plant,IA,1,Electric Utility,22,N,A,2.2,0.00
2012,56195,Combine Hills I,OR,2,NAICS-22 Non-Cogen,22,N,M,41,0.30
2012,56196,500MW CC,NY,1,Electric Utility,22,N,M,528,0.67
2012,56199,TG Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.30
2012,56200,CG Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.34
2012,56201,Bisson Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.30
2012,56202,Tofteland Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.36
2012,56203,Westridge Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.35
2012,56204,Fey Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.37
2012,56205,Windcurrent Farms LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.33
2012,56206,K-Brink Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.40
2012,56207,DL Windy Acres LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.36
2012,56208,S&P Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.32
2012,56209,Boeve Windfarm LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.38
2012,56210,B&K Energy Systems LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,2,0.36
2012,56211,Sweetwater Wind  1 LLC,TX,2,NAICS-22 Non-Cogen,22,N,A,37.5,0.40
2012,56212,Sweetwater Wind 2 LLC,TX,2,NAICS-22 Non-Cogen,22,N,M,91.5,0.38
2012,56213,Patterson Pass,CA,2,NAICS-22 Non-Cogen,22,N,A,21.9,0.17
2012,56214,Aeroturbine,CA,2,NAICS-22 Non-Cogen,22,N,A,4.7,0.14
2012,56215,Allendorf,IA,2,NAICS-22 Non-Cogen,22,N,A,1.2,0.05
2012,56216,L J Trust,IA,2,NAICS-22 Non-Cogen,22,N,A,2,0.00
2012,56217,NAE Shaokatan Power,MN,2,NAICS-22 Non-Cogen,22,N,A,1.6,0.05
2012,56218,Zachary Ridge LLC,IA,2,NAICS-22 Non-Cogen,22,N,A,2,0.00
2012,56223,Alden Bailey Power Plant,OR,1,Electric Utility,22,N,A,10.9,0.00
2012,56224,TS Power Plant,NV,2,NAICS-22 Non-Cogen,22,N,M,242,0.53
2012,56225,Acolus Wind Facility,TX,2,NAICS-22 Non-Cogen,22,N,A,3,0.08
2012,56226,Bowling Green Wind,OH,1,Electric Utility,22,N,A,7.2,0.23
2012,56227,Port Westward,OR,1,Electric Utility,22,N,M,483,0.41
2012,56228,Prescott Airport,AZ,1,Electric Utility,22,N,A,2.1,0.28
2012,56229,Cogeneration 1,AZ,5,Commercial NAICS Cogen,611,Y,A,9,0.73
2012,56231,DeKalb Medical Center-Hillandale,GA,4,Commercial NAICS Non-Cogen,622,N,A,1.6,0.00
2012,56232,Miramar Energy Facility,CA,1,Electric Utility,22,N,A,106,0.19
2012,56233,EG178 Facility,TX,6,Industrial NAICS Non-Cogen,211,N,A,153.9,0.65
2012,56234,Caithness Long Island Energy Center,NY,2,NAICS-22 Non-Cogen,22,N,M,348.9,0.74
2012,56237,Lake Side Power Plant,UT,1,Electric Utility,22,N,M,591.3,0.56
2012,56238,Groton Generating Station,SD,1,Electric Utility,22,N,A,188.5,0.03
2012,56239,Kings River,CA,1,Electric Utility,22,N,A,121,0.11
2012,56240,Buffalo Gap Wind Farm,TX,2,NAICS-22 Non-Cogen,22,N,M,120.6,0.37
2012,56241,Cannon Falls Energy Center,MN,2,NAICS-22 Non-Cogen,22,N,M,408,0.03
2012,56242,Kindred School,ND,4,Commercial NAICS Non-Cogen,611,N,A,2,0.00
2012,56243,Perham Incinerator,MN,5,Commercial NAICS Cogen,562212,Y,A,4.5,0.00
2012,56244,State Auto Insurance,SD,4,Commercial NAICS Non-Cogen,521,N,A,1.7,0.00
2012,56245,Stevens Community Medical Center,MN,4,Commercial NAICS Non-Cogen,622,N,A,1,0.00
2012,56247,West Group Data Center F,MN,4,Commercial NAICS Non-Cogen,518,N,A,8,0.00
2012,56248,Shell Chemical,LA,7,Industrial NAICS Cogen,32512,Y,A,80,0.80
2012,56249,Anson County Generation Facility,NC,1,Electric Utility,22,N,M,343.8,0.10
2012,56250,Ontario LFGTE,NY,2,NAICS-22 Non-Cogen,22,N,A,6.4,0.92
2012,56251,Intrepid,IA,1,Electric Utility,22,N,M,175.5,0.35
2012,56252,Century,IA,1,Electric Utility,22,N,M,200,0.32
2012,56253,Millcreek Power Generation,UT,1,Electric Utility,22,N,A,80,0.13
2012,56255,Hopkins Ridge Wind,WA,1,Electric Utility,22,N,M,157.2,0.31
2012,56256,"John Street 1, 3, 4 & 5",CT,1,Electric Utility,22,N,A,5.4,0.00
2012,56258,Kapaia Power Station,HI,1,Electric Utility,22,N,A,39.1,0.64
2012,56259,Empire Generating Co  LLC,NY,3,NAICS-22 Cogen,22,Y,M,653.7,0.62
2012,56260,"High Point, Pump Station Rd",NC,1,Electric Utility,22,N,A,3.6,0.00
2012,56261,Lexington,NC,1,Electric Utility,22,N,A,3.6,0.00
2012,56262,"Gastonia, Tulip Drive",NC,1,Electric Utility,22,N,A,5.4,0.00
2012,56263,Albemarle Prime Power Park,NC,1,Electric Utility,22,N,A,3.6,0.00
2012,56265,South Fork,AK,1,Electric Utility,22,N,A,2,0.38
2012,56266,WPPI Hartford DG,WI,1,Electric Utility,22,N,A,1.1,0.00
2012,56269,IBM West,MN,1,Electric Utility,22,N,A,3.6,0.00
2012,56270,Callahan Divide Wind Energy Center,TX,2,NAICS-22 Non-Cogen,22,N,M,114,0.36
2012,56271,Diablo Wind LLC,CA,2,NAICS-22 Non-Cogen,22,N,A,18,0.42
2012,56273,Weatherford Wind Energy Center,OK,2,NAICS-22 Non-Cogen,22,N,M,147,0.48
2012,56274,Valley Queen Cheese,SD,2,NAICS-22 Non-Cogen,22,N,A,4.5,0.01
2012,56275,Helzel & Schwarzhoff 86,CA,2,NAICS-22 Non-Cogen,22,N,A,2.4,0.19
2012,56276,ZCO,CA,2,NAICS-22 Non-Cogen,22,N,A,1.6,0.00
2012,56277,Bavarian LFGTE,KY,1,Electric Utility,22,N,A,3.2,0.88
2012,56278,Green Valley LFGTE,KY,1,Electric Utility,22,N,A,2.4,0.61
2012,56279,Laurel Ridge LFGTE,KY,1,Electric Utility,22,N,A,4,0.57
2012,56280,Hardin County LFGTE,KY,1,Electric Utility,22,N,A,2.4,0.57
2012,56283,Hargis-Hebert Electric Generating,LA,1,Electric Utility,22,N,A,100.8,0.02
2012,56284,Santa Maria EPG,CA,6,Industrial NAICS Non-Cogen,32411,N,A,5.8,0.49
2012,56288,Salem Water Plant,VA,4,Commercial NAICS Non-Cogen,22131,N,A,2,0.01
2012,56289,Salem Street Dept,VA,4,Commercial NAICS Non-Cogen,811,N,A,1.8,0.01
2012,56290,Maple Ridge Wind Farm,NY,2,NAICS-22 Non-Cogen,22,N,M,322,0.26
2012,56291,Horse Hollow Wind Energy Center,TX,2,NAICS-22 Non-Cogen,22,N,M,735.5,0.29
2012,56292,Hamlet Generating Facility,NC,1,Electric Utility,22,N,M,286.5,0.10
2012,56293,Caprock Wind Farm,NM,2,NAICS-22 Non-Cogen,22,N,M,80,0.46
2012,56294,Bayway Refinery,NJ,6,Industrial NAICS Non-Cogen,32411,N,A,11.2,1.09
2012,56295,Kumeyaay Wind,CA,2,NAICS-22 Non-Cogen,22,N,M,50,0.31
2012,56296,Trimont Area Wind Farm,MN,2,NAICS-22 Non-Cogen,22,N,M,100.5,0.38
2012,56297,Crescent Ridge,IL,2,NAICS-22 Non-Cogen,22,N,M,53,0.33
2012,56298,Roseville Energy Park,CA,1,Electric Utility,22,N,M,164,0.40
2012,56299,Wind Park Bear Creek,PA,2,NAICS-22 Non-Cogen,22,N,A,24,0.23
2012,56300,Jersey-Atlantic Wind Farm,NJ,2,NAICS-22 Non-Cogen,22,N,A,7.5,0.18
2012,56301,Wolverine Creek,ID,2,NAICS-22 Non-Cogen,22,N,A,64.5,0.32
2012,56302,Oasis Wind,CA,2,NAICS-22 Non-Cogen,22,N,M,60,0.24
2012,56303,Elk River Wind,KS,2,NAICS-22 Non-Cogen,22,N,M,150,0.44
2012,56304,San Juan Mesa,NM,2,NAICS-22 Non-Cogen,22,N,M,120,0.39
2012,56307,Adams Wind Farm,MN,2,NAICS-22 Non-Cogen,22,N,A,24,0.29
2012,56308,Fossil Gulch,ID,2,NAICS-22 Non-Cogen,22,N,A,10.5,0.26
2012,56309,Trigen St. Louis,MO,3,NAICS-22 Cogen,22,Y,A,38,0.15
2012,56311,Sweetwater Wind 3 LLC,TX,2,NAICS-22 Non-Cogen,22,N,M,135,0.37
2012,56312,Shute Creek Facility,WY,7,Industrial NAICS Cogen,211,Y,M,108,0.71
2012,56313,Coleman Falls,VA,6,Industrial NAICS Non-Cogen,32213,N,A,1.5,0.40
2012,56314,Holcomb Rock,VA,6,Industrial NAICS Non-Cogen,32213,N,A,1.2,0.64
2012,56317,Raft River Geothermal Power Plant,ID,2,NAICS-22 Non-Cogen,22,N,A,18,0.47
2012,56318,Fauquier Landfill Gas,VA,2,NAICS-22 Non-Cogen,22,N,A,2,0.22
2012,56319,Wygen 2,WY,1,Electric Utility,22,N,M,95,0.71
2012,56320,Spring Canyon,CO,2,NAICS-22 Non-Cogen,22,N,A,60,0.41
2012,56321,Richard Burdette Geothermal,NV,2,NAICS-22 Non-Cogen,22,N,A,30,0.57
2012,56322,Wild Horse,WA,1,Electric Utility,22,N,M,273.1,0.28
2012,56323,Modern Innovative Energy LLC,NY,2,NAICS-22 Non-Cogen,22,N,A,6.4,0.79
2012,56324,Colonie LFGTE Facility,NY,2,NAICS-22 Non-Cogen,22,N,A,4.8,0.69
2012,56325,Delta Power,AK,1,Electric Utility,22,N,A,23.1,0.00
2012,56326,Mustang Station Unit 4,TX,1,Electric Utility,22,N,M,340,0.05
2012,56327,Pendleton County LFGTE,KY,1,Electric Utility,22,N,A,3.2,0.92
2012,56328,Harry D Mattison Gas Plant,AR,1,Electric Utility,22,N,M,349,0.03
2012,56329,Campbell Industrial Park,HI,1,Electric Utility,22,N,M,113,0.02
2012,56333,Gauley River Power Partners,WV,2,NAICS-22 Non-Cogen,22,N,M,80,0.26
2012,56335,Blue Canyon Windpower II,OK,2,NAICS-22 Non-Cogen,22,N,M,151,0.42
2012,56336,Aragonne Wind LLC,NM,2,NAICS-22 Non-Cogen,22,N,M,90,0.35
2012,56337,Sweetwater Wind 4 LLC,TX,2,NAICS-22 Non-Cogen,22,N,M,241,0.34
2012,56338,High Trail Wind Farm LLC,IL,2,NAICS-22 Non-Cogen,22,N,M,198,0.34
2012,56339,Albemarle Hospital Unit,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56340,Cherryville City Hall,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56341,Lincolnton High School,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56342,Maiden Community Center,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56343,Monroe Middle School,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56344,Morganton Station 5,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56345,Pineville Delivery 1,NC,1,Electric Utility,22,N,A,1.8,0.00
2012,56346,Bear Valley Power Plant,CA,1,Electric Utility,22,N,A,8.4,0.00
2012,56347,Cedar Ridge,WI,1,Electric Utility,22,N,M,67.7,0.32
2012,56348,Laverne Diesel Generating Plant,OK,1,Electric Utility,22,N,A,4,0.00
2012,56349,Quail Run Energy Center,TX,2,NAICS-22 Non-Cogen,22,N,M,573,0.08
2012,56350,Colorado Bend Energy Center,TX,2,NAICS-22 Non-Cogen,22,N,M,580.1,0.32
2012,56351,Spearville,KS,1,Electric Utility,22,N,M,148.5,0.32
2012,56355,Whispering Willow,IA,1,Electric Utility,22,N,M,199.7,0.33
2012,56356,Clearwater Power Plant,CA,1,Electric Utility,22,N,A,49,0.06
2012,56357,FPL Energy Burleigh County Wind,ND,2,NAICS-22 Non-Cogen,22,N,A,49.5,0.38
2012,56359,Klondike Windpower II,OR,2,NAICS-22 Non-Cogen,22,N,M,75,0.32
2012,56360,Leaning Juniper,OR,1,Electric Utility,22,N,M,103.5,0.21
2012,56361,Big Horn Wind Project,WA,2,NAICS-22 Non-Cogen,22,N,M,199,0.30
2012,56362,Shiloh I Wind Project,CA,2,NAICS-22 Non-Cogen,22,N,M,150,0.33
2012,56363,Danville New Design Plant,VA,1,Electric Utility,22,N,A,1.8,0.00
2012,56364,Danville Kentuck Road Plant,VA,1,Electric Utility,22,N,A,1.8,0.00
2012,56365,Danville Westover Plant,VA,1,Electric Utility,22,N,A,1.8,0.00
2012,56367,Electric Avenue Facility,VA,1,Electric Utility,22,N,A,5.4,0.00
2012,56368,Water Treatment Plant Generators,VA,1,Electric Utility,22,N,A,1.8,0.00
2012,56369,Casselman Wind Power Project,PA,2,NAICS-22 Non-Cogen,22,N,A,34.5,0.29
2012,56371,Cedar Creek Wind,CO,2,NAICS-22 Non-Cogen,22,N,M,300.5,0.32
2012,56372,Sweetwater Wind 5,TX,2,NAICS-22 Non-Cogen,22,N,A,80.5,0.34
2012,56373,Domain Integrated Energy System,TX,1,Electric Utility,22,N,A,5,0.00
2012,56374,Robert Mueller Energy Center,TX,1,Electric Utility,22,N,A,6.1,0.54
2012,56376,Pike County Wind Power,IL,1,Electric Utility,22,N,A,1.7,0.24
2012,56377,Judith Gap Wind Energy Center,MT,2,NAICS-22 Non-Cogen,22,N,M,135,0.39
2012,56378,Pakini Nui Wind Farm,HI,2,NAICS-22 Non-Cogen,22,N,A,21,0.61
2012,56379,Victory Wind Farm,IA,1,Electric Utility,22,N,M,99,0.45
2012,56380,Centennial Wind Farm,OK,1,Electric Utility,22,N,M,120,0.33
2012,56383,Northern Iowa Windpower II,IA,2,NAICS-22 Non-Cogen,22,N,M,80,0.30
2012,56386,Top of Iowa Windfarm III,IA,1,Electric Utility,22,N,M,29.7,0.28
2012,56391,Blue Sky Green Field Wind Project,WI,1,Electric Utility,22,N,M,145.2,0.26
2012,56392,FPL Energy Oliver Wind I LLC,ND,2,NAICS-22 Non-Cogen,22,N,A,50.6,0.38
2012,56394,Forest Creek Wind Farm LLC,TX,2,NAICS-22 Non-Cogen,22,N,M,124.2,0.38
2012,56395,Mesquite Wind Power LLC,TX,2,NAICS-22 Non-Cogen,22,N,M,200,0.34
2012,56397,Hunlock Unit 4,PA,2,NAICS-22 Non-Cogen,22,N,A,44,0.01
2012,56399,Lempster Wind LLC,NH,2,NAICS-22 Non-Cogen,22,N,A,24,0.30
2012,56400,Treasure Coast Energy Center,FL,1,Electric Utility,22,N,M,411.4,0.53
2012,56402,Westex Windpower Facility,TX,2,NAICS-22 Non-Cogen,22,N,A,7,0.00
2012,56404,Noble Hill Landfill,MO,1,Electric Utility,22,N,A,3.2,0.87
2012,56405,Nevada Solar One,NV,2,NAICS-22 Non-Cogen,22,N,M,75.7,0.20
2012,56406,Sierra Pacific Burlington Facility,WA,7,Industrial NAICS Cogen,321,Y,A,28,0.75
2012,56407,West County Energy Center,FL,1,Electric Utility,22,N,M,4263,0.65
2012,56408,Agriwind LLC,IL,2,NAICS-22 Non-Cogen,22,N,A,8.4,0.25
2012,56409,Stahl Wind Energy,MN,2,NAICS-22 Non-Cogen,22,N,A,1.7,0.31
2012,56410,Carstensen Wind,MN,2,NAICS-22 Non-Cogen,22,N,A,1.7,0.34
2012,56411,Northern Lights Wind LLC,MN,2,NAICS-22 Non-Cogen,22,N,A,1.7,0.29
2012,56412,Lucky Wind,MN,2,NAICS-22 Non-Cogen,22,N,A,1.7,0.36
2012,56413,Greenback Energy,MN,2,NAICS-22 Non-Cogen,22,N,A,1.7,0.29
2012,56414,Redwood Falls Wind,MN,1,Electric Utility,22,N,A,3.4,0.37
2012,56415,Fairmont Wind,MN,1,Electric Utility,22,N,A,5.4,0.33
2012,56416,Michigan Wind 1 LLC,MI,2,NAICS-22 Non-Cogen,22,N,M,69,0.28
2012,56417,Westchester Gas Recovery,IL,2,NAICS-22 Non-Cogen,22,N,A,3.6,0.75
2012,56418,Des Plaines Gas Recovery,IL,2,NAICS-22 Non-Cogen,22,N,A,3.6,0.30
2012,56419,Beecher Gas Recovery,IL,2,NAICS-22 Non-Cogen,22,N,A,3.3,0.68
2012,56420,Renick Run Pumping Station 03-04,OH,1,Electric Utility,22,N,A,2.8,0.00
2012,56421,PS ST-8 Engine No 1,OH,1,Electric Utility,22,N,A,2,0.00
2012,56422,ST-1/1A Engine No 1,OH,1,Electric Utility,22,N,A,1.3,0.00
2012,56423,Dodge Park Engine No 1,OH,1,Electric Utility,22,N,A,2,0.00
2012,56424,Mower County Wind Energy Center,MN,2,NAICS-22 Non-Cogen,22,N,M,98.9,0.36
2012,56426,AMERESCO Chicopee Energy,MA,2,NAICS-22 Non-Cogen,22,N,A,7.8,0.76
2012,56427,AMERESCO Janesville,WI,2,NAICS-22 Non-Cogen,22,N,A,3,0.65
2012,56428,AMERESCO Santa Cruz Energy,CA,2,NAICS-22 Non-Cogen,22,N,A,3,0.77
2012,56429,AMERESCO Delaware South,DE,2,NAICS-22 Non-Cogen,22,N,A,5,0.87
2012,56430,AMERESCO Delaware Central,DE,2,NAICS-22 Non-Cogen,22,N,A,3,0.89
2012,56432,Wildorado Wind Ranch,TX,2,NAICS-22 Non-Cogen,22,N,A,161,0.46
2012,56433,Pine Tree Wind Power Project,CA,1,Electric Utility,22,N,M,135,0.24
2012,56434,Burley Butte Windpark,ID,2,NAICS-22 Non-Cogen,22,N,A,13.5,0.51
2012,56435,Golden Valley Wind Park LLC,ID,2,NAICS-22 Non-Cogen,22,N,A,12,0.33
2012,56437,Milner Dam Wind Park LLC,ID,2,NAICS-22 Non-Cogen,22,N,A,19.5,0.32
2012,56439,Oregon Trail Wind Park,ID,2,NAICS-22 Non-Cogen,22,N,A,13.5,0.31
2012,56440,Pilgrim Stage Wind Park,ID,2,NAICS-22 Non-Cogen,22,N,A,10.5,0.35
2012,56441,Salmon Falls Wind Park,ID,2,NAICS-22 Non-Cogen,22,N,A,21,0.34
2012,56442,Thousand Springs Wind Park,ID,2,NAICS-22 Non-Cogen,22,N,A,12,0.31
2012,56443,Tuana Gulch Wind Park,ID,2,NAICS-22 Non-Cogen,22,N,A,10.5,0.32
2012,56445,Spindle Hill Energy Center,CO,2,NAICS-22 Non-Cogen,22,N,M,394,0.08
2012,56446,Buena Vista Energy LLC,CA,2,NAICS-22 Non-Cogen,22,N,M,38,0.29
2012,56447,Hawi  Wind Farm,HI,2,NAICS-22 Non-Cogen,22,N,A,10.6,0.46
2012,56448,Mars Hill Wind Farm Project,ME,2,NAICS-22 Non-Cogen,22,N,M,42,0.36
2012,56449,Kaheawa Pastures Wind Farm,HI,2,NAICS-22 Non-Cogen,22,N,M,30,0.46
2012,56450,GSG LLC,IL,2,NAICS-22 Non-Cogen,22,N,A,80,0.26
2012,56451,Allegheny Ridge Wind Farm,PA,2,NAICS-22 Non-Cogen,22,N,A,80,0.24
2012,56456,Plum Point Energy Station,AR,2,NAICS-22 Non-Cogen,22,N,M,720,0.69
2012,56457,Post Wind Farm LP,TX,2,NAICS-22 Non-Cogen,22,N,A,84,0.41
2012,56458,Hobbs Generating Station,NM,2,NAICS-22 Non-Cogen,22,N,M,658.4,0.52
2012,56459,MinnDakota Wind LLC,SD,2,NAICS-22 Non-Cogen,22,N,M,150,0.43
2012,56460,Twin Buttes Wind Project,CO,2,NAICS-22 Non-Cogen,22,N,A,75,0.40
2012,56461,Dry Creek LFG to Energy Project,OR,4,Commercial NAICS Non-Cogen,562212,N,A,3.2,0.79
2012,56462,Geneva Generation Facility,IL,1,Electric Utility,22,N,A,29.5,0.04
2012,56463,Oak Ridge LFGTE,IN,1,Electric Utility,22,N,A,3.2,0.81
2012,56464,Jay County LFGTE,IN,1,Electric Utility,22,N,A,3.2,0.62
2012,56465,Liberty I & II LFGTE,IN,1,Electric Utility,22,N,A,6.4,0.94
2012,56466,Marengo Wind Plant,WA,1,Electric Utility,22,N,A,210.6,0.29
2012,56468,Klondike Windpower III,OR,2,NAICS-22 Non-Cogen,22,N,M,297.5,0.29
2012,56469,Roseburg Forest Products Biomass,CA,7,Industrial NAICS Cogen,321,Y,A,13.4,0.51
2012,56470,Locust Ridge,PA,2,NAICS-22 Non-Cogen,22,N,A,26,0.30
2012,56471,McGrath Peaker,CA,1,Electric Utility,22,N,A,49.8,0.02
2012,56472,Grapeland Peaker,CA,1,Electric Utility,22,N,A,49.8,0.05
2012,56473,Mira Loma Peaker,CA,1,Electric Utility,22,N,A,49.8,0.05
2012,56474,Barre Peaker,CA,1,Electric Utility,22,N,A,49.8,0.06
2012,56475,Center Peaker,CA,1,Electric Utility,22,N,A,49.8,0.06
2012,56476,Gateway Generating Station,CA,1,Electric Utility,22,N,M,619.7,0.58
2012,56478,MJMEUC Generating Station #1,MO,1,Electric Utility,22,N,A,13.3,0.97
2012,56479,Sand Bluff Wind Farm,TX,2,NAICS-22 Non-Cogen,22,N,M,90,0.37
2012,56480,Marshfield Utilities Gas Plant,WI,1,Electric Utility,22,N,A,60.4,0.01
2012,56481,SunE Alamosa,CO,2,NAICS-22 Non-Cogen,22,N,A,8.2,0.24
2012,56482,Black Mountain Generating Station,AZ,1,Electric Utility,22,N,A,121,0.07
2012,56483,Post Oak Wind LLC,TX,2,NAICS-22 Non-Cogen,22,N,M,200,0.36
2012,56484,Buffalo Gap 2 Wind Farm,TX,2,NAICS-22 Non-Cogen,22,N,M,232.5,0.35
2012,56485,Biglow Canyon Wind Farm,OR,1,Electric Utility,22,N,M,449.7,0.28
2012,56487,White Creek Wind Farm,WA,2,NAICS-22 Non-Cogen,22,N,M,204,0.30
2012,56488,Smoky Hills Wind Project Phase I,KS,2,NAICS-22 Non-Cogen,22,N,M,100.8,0.40
2012,56489,Elkins Generating Center,AR,1,Electric Utility,22,N,A,44,0.00
2012,56491,Dean Drive Area Electric Generators,VA,1,Electric Utility,22,N,A,3.2,0.00
2012,56493,Buffalo Mountain Energy Center,TN,2,NAICS-22 Non-Cogen,22,N,M,27,0.20
2012,56494,Prairie Star Wind Farm,MN,2,NAICS-22 Non-Cogen,22,N,A,100.6,0.38
2012,56495,NedPower Mount Storm,WV,2,NAICS-22 Non-Cogen,22,N,M,264,0.25
2012,56496,Phillips 66 Billings Refinery,MT,6,Industrial NAICS Non-Cogen,32411,N,A,1.6,0.00
2012,56497,Goodman Energy Center,KS,1,Electric Utility,22,N,A,75.6,0.05
2012,56498,Mora Drop Hydroelectric Project,ID,2,NAICS-22 Non-Cogen,22,N,A,1.7,0.34
2012,56499,Tiber Dam Hydroelectric Plant,MT,2,NAICS-22 Non-Cogen,22,N,A,7.5,0.80
2012,56500,Western 102 Power Plant,NV,6,Industrial NAICS Non-Cogen,2122,N,A,118.6,0.25
2012,56501,Pomeroy Wind Farm,IA,1,Electric Utility,22,N,M,286.4,0.37
2012,56502,Emporia Energy Center,KS,1,Electric Utility,22,N,M,730.2,0.09
2012,56503,Riley Generating Station,MI,1,Electric Utility,22,N,A,10,0.01
2012,56504,Municipal Power Plant,MI,1,Electric Utility,22,N,A,2,0.01
2012,56505,Jonesboro City Water & Light Plant,AR,1,Electric Utility,22,N,M,224.3,0.10
2012,56506,Scurry County Wind LP,TX,2,NAICS-22 Non-Cogen,22,N,M,130.5,0.38
2012,56509,Tesoro SLC Cogeneration Plant,UT,7,Industrial NAICS Cogen,32411,Y,A,25,0.72
2012,56510,Frey Farm Landfill,PA,3,NAICS-22 Cogen,22,Y,A,3.2,0.66
2012,56511,Pennsauken Landfill,NJ,2,NAICS-22 Non-Cogen,22,N,A,2.7,0.51
2012,56512,GLRA Landfill,PA,2,NAICS-22 Non-Cogen,22,N,A,3.2,0.51
2012,56513,Whitemarsh Central Utility Plant,PA,3,NAICS-22 Cogen,22,Y,A,1.6,0.06
2012,56516,Plains End II LLC,CO,2,NAICS-22 Non-Cogen,22,N,A,117.6,0.07
2012,56517,West Diesel Generation Unit,IA,1,Electric Utility,22,N,A,4,0.00
2012,56518,South Energy Center,FL,1,Electric Utility,22,N,A,4.1,0.64
2012,56519,Salem Electric Department,VA,1,Electric Utility,22,N,A,1.3,0.01
2012,56520,Deertrack Park Gas Recovery,WI,2,NAICS-22 Non-Cogen,22,N,A,6.4,0.85
2012,56521,Lake Mills Gas Recovery,IA,2,NAICS-22 Non-Cogen,22,N,A,4.8,0.85
2012,56522,Springhill Gas Recovery Plant,FL,2,NAICS-22 Non-Cogen,22,N,A,4.8,0.70
