"","Name","Code","Lat","Lon","State"
"1655","Portland (PA)","3113","40.910205","-75.079398","PA"
"1656","Shawnee (PA)","3114","41.061194","-75.058242","PA"
"1657","Titus","3115","40.3056","-75.9081","PA"
"1658","Tolna","3116","39.760634","-76.635341","PA"
"1659","York Haven","3117","40.113625","-76.71195","PA"
"1660","Conemaugh","3118","40.3842","-79.0611","PA"
"1661","Blossburg","3120","41.706475","-77.08184","PA"
"1662","Homer City Generating Station","3122","40.512825","-79.196107","PA"
"1663","Piney","3124","41.192088","-79.433501","PA"
"1664","Seward (PA)","3130","40.40625","-79.03366","PA"
"1665","Shawville","3131","41.06755","-78.366228","PA"
"1666","Warren","3132","41.835947","-79.188668","PA"
"1667","Wayne","3134","41.519167","-80.011111","PA"
"1668","Keystone","3136","40.6604","-79.3411","PA"
"1669","New Castle Plant","3138","40.937939","-80.369007","PA"
"1670","PPL Martin Creek LLC Allentown","3139","40.608388","-75.45599","PA"
"1671","Brunner Island","3140","40.096111","-76.6962","PA"
"1672","PPL Martins Creek LLC Fishbach","3142","40.689064","-76.219639","PA"
"1673","PPL Martins Creek LLC Harrisburg","3143","40.257865","-76.857897","PA"
"1674","PPL Martins Creek LLC Harwood","3144","40.9353","-76.0284","PA"
"1675","PPL Holtwood","3145","39.827198","-76.331772","PA"
"1676","PPL Martins Creek LLC Jenkins","3146","41.282405","-75.816439","PA"
"1677","PPL Martins Creek LLC Lock Haven","3147","41.1189","-77.4709","PA"
"1678","PPL Martins Creek","3148","40.797762","-75.105416","PA"
"1679","PPL Montour","3149","41.0714","-76.6672","PA"
"1680","Sunbury Generation LP","3152","40.8361","-76.825","PA"
"1681","PPL HW Wallenpaupack","3153","41.467858","-75.130895","PA"
"1682","PPL Martins Creek LLC West Shore","3154","40.1908","-76.94579","PA"
"1683","PPL Martins Creek LLC Williamsport","3155","41.2361","-77.00755","PA"
"1684","Chester Generating Station","3157","39.8301","-75.3837","PA"
"1685","Cromby Generating Station","3159","40.1531","-75.5294","PA"
"1686","Delaware Generating Station","3160","39.968021","-75.125203","PA"
"1687","Eddystone Generating Station","3161","39.858","-75.323","PA"
"1688","Falls","3162","40.176486","-74.789976","PA"
"1689","Moser Generating Station","3163","40.2352","-75.6193","PA"
"1690","Muddy Run","3164","39.8076","-76.2993","PA"
"1691","Peach Bottom","3166","39.758936","-76.268742","PA"
"1692","Richmond Generating Station","3168","39.984469","-75.075247","PA"
"1693","Schuylkill Generating Station","3169","39.9419","-75.1883","PA"
"1694","Southwark","3170","39.9144","-75.135","PA"
"1695","Safe Harbor","3175","39.9244","-76.39","PA"
"1696","Hunlock Power Station","3176","41.200556","-76.07","PA"
"1697","FirstEnergy Armstrong Power Station","3178","40.929167","-79.465556","PA"
"1698","Hatfields Ferry Power Station","3179","39.855556","-79.9275","PA"
"1699","FirstEnergy Mitchell Power Station","3181","40.221111","-79.968333","PA"
"1700","3182","3182","3182","3182","3182"
"1701","Manchester Street","3236","41.8167","-71.4042","RI"
"1702","Darlington County","3250","34.4185","-80.1657","SC"
"1703","H B Robinson","3251","34.4017","-80.1589","SC"
"1704","Boyds Mill Hydro","3253","34.455514","-82.199339","SC"
"1705","Buzzard Roost","3254","34.169722","-81.9025","SC"
"1706","Cedar Creek","3255","34.5414","-80.8756","SC"
"1707","Dearborn","3256","34.5583","-80.8914","SC"
"1708","Fishing Creek","3257","34.6","-80.8928","SC"
"1709","Gaston Shoals","3258","35.1381","-81.5975","SC"
"1710","Great Falls (SC)","3259","34.5592","-80.8917","SC"
"1711","Hollidays Bridge Hydro","3261","34.527475","-82.374964","SC"
"1712","Jocassee","3262","34.9594","-82.9147","SC"
"1713","W S Lee","3264","34.6022","-82.435","SC"
"1714","Oconee","3265","34.7939","-82.8986","SC"
"1715","Rocky Creek","3266","34.54","-80.8778","SC"
"1716","Saluda Dam","3267","34.852224","-82.483959","SC"
"1717","Wateree Hydro","3270","34.3355","-80.7021","SC"
"1718","Wylie","3271","35.0218","-81.0078","SC"
"1719","all fuels : all primemovers :","3272","35.0314","-81.4936","SC"
"1720","Lockhart","3275","34.7792","-81.4561","SC"
"1721","Burton","3277","32.436111","-80.721388","SC"
"1722","Canadys Steam","3280","33.0647","-80.6228","SC"
"1723","Coit GT","3281","33.980254","-81.04067","SC"
"1724","Columbia Canal Hydro","3283","33.9972","-81.0494","SC"
"1725","Faber Place","3284","32.783333","-79.983333","SC"
"1726","Hagood","3285","32.8265","-79.9634","SC"
"1727","Hardeeville","3286","32.298805","-81.073866","SC"
"1728","McMeekin","3287","34.0556","-81.2172","SC"
"1729","Neal Shoals","3289","34.6642","-81.4486","SC"
"1730","Parr Hydro","3290","34.26132","-81.330852","SC"
"1731","Parr GT","3291","34.2642","-81.3308","SC"
"1732","Saluda Lexington","3293","34.0533","-81.2172","SC"
"1733","Urquhart","3295","33.435","-81.9111","SC"
"1734","Wateree","3297","33.8264","-80.6228","SC"
"1735","Williams","3298","33.0158","-79.9297","SC"
"1736","Rocky River (SC)","3305","34.2572","-82.6097","SC"
"1737","Dolphus M Grainger","3317","33.826667","-79.053333","SC"
"1738","Hilton Head","3318","32.208889","-80.698889","SC"
"1739","Jefferies","3319","33.244444","-79.990833","SC"
"1740","Myrtle Beach","3320","33.708333","-78.924167","SC"
"1741","Spillway","3321","33.453889","-80.163889","SC"
"1742","J Strom Thurmond","3323","33.6602","-82.1961","SC"
"1743","Ben French","3325","44.087235","-103.260959","SD"
"1744","3334","3334","3334","3334","3334"
"1745","Aberdeen CT","3338","45.429884","-98.49396","SD"
"1746","Clark (SD)","3341","44.8733","-97.8808","SD"
"1747","Faulkton","3342","45.0356","-99.0475","SD"
"1748","Highmore","3343","44.5217","-99.5269","SD"
"1749","Huron","3344","44.369507","-98.17223","SD"
"1750","Mobile Unit","3346","44.3617","-98.1896","SD"
"1751","Redfield","3347","44.876944","-98.524167","SD"
"1752","Webster","3348","45.33","-97.331111","SD"
"1753","Lake Preston","3352","44.364871","-97.381063","SD"
"1754","Oahe","3356","44.4504","-100.3866","SD"
"1755","Fort Randall","3373","43.0653","-98.5539","SD"
"1756","Big Bend Dam","3375","44.0384","-99.4463","SD"
"1757","Allen Steam Plant","3393","35.074087","-90.14868","TN"
"1758","Apalachia","3394","35.167712","-84.295601","TN"
"1759","Boone Dam","3395","36.4403","-82.4381","TN"
"1760","Bull Run","3396","36.0211","-84.1567","TN"
"1761","Cherokee Dam","3397","36.168176","-83.49768","TN"
"1762","Chickamauga","3398","35.101791","-85.229467","TN"
"1763","Cumberland (TN)","3399","36.3903","-87.6539","TN"
